Беспроводные вакуумные наушники.,1 100 KGS,/bishkek/ads/besprovodnye-vakuumnye-nausniki-id-51574536
Nokia 7610 Липисток на запчасти! дисплей,1 000 KGS,/bishkek/ads/nokia-7610-lipistok-na-zapcasti-displej-id-54459667
Xiaomi Note 6 Pro почти новый,10 500 KGS,/bishkek/ads/xiaomi-note-6-pro-pocti-novyj-id-52796922
Телефон Samsung galaxy j5 (2016 года). ,Договорная,/bishkek/ads/telefon-samsung-galaxy-j5-2016-goda-id-49617747
"IPhone 4s 32 gb в хорошем состоянии, работает",2 500 KGS,/bishkek/ads/iphone-4s-32-gb-v-horosem-sostoanii-rabotaet-id-55676781
Продаю Redmi A4,4 000 KGS,/bishkek/ads/prodau-redmi-a4-id-54938447
"Айфон 7 128GB
состояние идеальное
царапин сколов нет
цена: 21000",21 000 KGS,/bishkek/ads/ajfon-7-128gb-sostoanie-idealnoe-carapin-skolov-net-cena-21000-id-55373690
Nokia E51 оригинал! в идиальном состоянии!,4 200 KGS,/bishkek/ads/nokia-e51-original-v-idialnom-sostoanii-id-54781824
Штатив (Тринога) для телефона. Размер 1 метр.,549 KGS,/bishkek/ads/stativ-trinoga-dla-telefona-razmer-1-metr-id-48799502
IPhone 7 plus ростест 128 gb jetBlack полный,35 000 KGS,/bishkek/ads/iphone-7-plus-rostest-128-gb-jetblack-polnyj-id-54864312
Продаю iPhone X 64 гб белый,51 000 KGS,/bishkek/ads/prodau-iphone-x-64-gb-belyj-id-55580266
"Продается Apple watch series 3, цвет space grey, 42 mm. ",18 500 KGS,/kok-oi/ads/prodaetsa-apple-watch-series-3-cvet-space-grey-42-mm-id-48675365
"Продаю Power Bank(и), новые-запечатанные,",350 KGS,/bishkek/ads/prodau-power-banki-novye-zapecatannye-id-54789005
"Xiaomi Mi 8
6/128GB
Состояние идеальное
Цена: 20000",20 000 KGS,/bishkek/ads/xiaomi-mi-8-6128gb-sostoanie-idealnoe-cena-20000-id-55630510
Смарт часы gt08,2 000 KGS,/bishkek/ads/smart-casy-gt08-id-44737199
,,
"Smart watch gt88
Цена с доставкой до Бишкека 3110 сом
На заказ
",3 110 KGS,/bishkek/ads/smart-watch-gt88-cena-s-dostavkoj-do-biskeka-3110-som-na-zakaz-id-39159456
Oneplus 5 в идеальном состоянии. Без,21 000 KGS,/bishkek/ads/oneplus-5-v-idealnom-sostoanii-bez-id-49587043
"Nokia 6700, в хорошем сострянии цвет",5 500 KGS,/bishkek/ads/nokia-6700-v-horosem-sostranii-cvet-id-55031428
"Xiaomi Mi 8
64GB
Ram 6GB
состояние идеальное
цена:21000",21 000 KGS,/bishkek/ads/xiaomi-mi-8-64gb-ram-6gb-sostoanie-idealnoe-cena21000-id-52796998
"Самсунг J4 + 2018
3 GB RAM
32 GB
цена: 7500",7 500 KGS,/bishkek/ads/samsung-j4-2018-3-gb-ram-32-gb-cena-7500-id-54497179
Дисплей для Самсунг Гэлэкси Нот 4,Договорная,/bishkek/ads/displej-dla-samsung-geleksi-not-4-id-40336588
Детские часы Smart Baby Watch Q50,1 300 KGS,/bishkek/ads/detskie-casy-smart-baby-watch-q50-id-45354500
"Mi note 6pro (3/32gb) 4g ,global, в идеальном",9 600 KGS,/bishkek/ads/mi-note-6pro-332gb-4g-global-v-idealnom-id-55660241
Срочно продаю Nokia 5310 работает отлично! торг уместен,1 200 KGS,/bishkek/ads/srocno-prodau-nokia-5310-rabotaet-otlicno-torg-umesten-id-54033181
Xiaomi Redmi Note 5 EU (Глобальная версия),9 000 KGS,/bishkek/ads/xiaomi-redmi-note-5-eu-globalnaa-versia-id-55636240
"Nokia N85, в отличном состоянии ! оригинал работает как ракета!",1 800 KGS,/bishkek/ads/nokia-n85-v-otlicnom-sostoanii-original-rabotaet-kak-raketa-id-54737828
"Nokia C2 01, в отличном состоянии... только",1 000 KGS,/bishkek/ads/nokia-c2-01-v-otlicnom-sostoanii-tolko-id-54498511
Лазерная клавиатура Если вам часто,Договорная,/bishkek/ads/lazernaa-klaviatura-esli-vam-casto-id-53013742
Продаю Samsung A3 2017 ,7 000 KGS,/bishkek/ads/prodau-samsung-a3-2017-id-55225308
Орал х1 3000,Договорная,/bishkek/ads/oral-h1-3000-id-55738537
Умные часы smart watch dz09,1 700 KGS,/bishkek/ads/umnye-casy-smart-watch-dz09-id-44735756
Преимуществом данного кабеля,600 KGS,/bishkek/ads/preimusestvom-dannogo-kabela-id-34139930
Детские часы с gps baby watch q50 oled,1 290 KGS,/bishkek/ads/detskie-casy-s-gps-baby-watch-q50-oled-id-40673675
Умные смарт часы King Wear KW18 Black,Договорная,/bishkek/ads/umnye-smart-casy-king-wear-kw18-black-id-51721666
Чехол новый Вельвет на Айфон 7+ ,450 KGS,/bishkek/ads/cehol-novyj-velvet-na-ajfon-7-id-54340237
"Продам номер, оператора О! 0 707 44 44 00",4 000 KGS,/bishkek/ads/prodam-nomer-operatora-o-0-707-44-44-00-id-38098959
Корпус новый на Nokia E52!,500 KGS,/bishkek/ads/korpus-novyj-na-nokia-e52-id-54780584
SAMSUNG оригинал 100% 2 SIMKA САСТАЙАНА ОТЛИЧНО ВСЕ РАБОТАЕТ,1 200 KGS,/bishkek/ads/samsung-original-100-2-simka-sastajana-otlicno-vse-rabotaet-id-53711698
"Продаю Nokia 3110, помойму батарею не",1 500 KGS,/bishkek/ads/prodau-nokia-3110-pomojmu-batareu-ne-id-54371608
"Срочно продаю, новая. уступим,
цена: 4500 с. т.: 0502 990009",Договорная,/bishkek/ads/srocno-prodau-novaa-ustupim-cena-4500-s-t-0502-990009-id-54025255
"Чехол новый на Айфон 7+
Цвета: красный, золото",200 KGS,/bishkek/ads/cehol-novyj-na-ajfon-7-cveta-krasnyj-zoloto-id-54341686
HUAWEI Y336-U02,2 000 KGS,/karakol/ads/huawei-y336-u02-id-54415550
Стэдикам для смартфона X-CAM SIGHT 2,Договорная,/bishkek/ads/stedikam-dla-smartfona-x-cam-sight-2-id-52801249
Nokia 6500 Clsssic оригинал работает как,3 500 KGS,/bishkek/ads/nokia-6500-clsssic-original-rabotaet-kak-id-54445108
"Переходник,🔌 позволяющий подключать",250 KGS,/bishkek/ads/perehodnik-pozvolausij-podklucat-id-40675381
Портативный аккумулятор Power Bank REMAX,2 200 KGS,/bishkek/ads/portativnyj-akkumulator-power-bank-remax-id-45642429
Power bank 8000 mah,900 KGS,/bishkek/ads/power-bank-8000-mah-id-52573552
"Продаю Nokia 2650, Раритет классика!!! 2005",850 KGS,/bishkek/ads/prodau-nokia-2650-raritet-klassika-2005-id-54069216
Шок цена! 2Nokia 206 китайские всего за 1200! 2,1 200 KGS,/bishkek/ads/sok-cena-2nokia-206-kitajskie-vsego-za-1200-2-id-54900762
"Чехол новый на Айфон 7+
Цвета: красный, золото",200 KGS,/bishkek/ads/cehol-novyj-na-ajfon-7-cveta-krasnyj-zoloto-id-54340051
Redmi s2,7 500 KGS,/bishkek/ads/redmi-s2-id-55697122
S... А7 2016 САСТАЙАНА ИДАЛНА А... ,7 500 KGS,/bishkek/ads/s-a7-2016-sastajana-idalna-a-id-50337331
Геймпад Оригинал Gamesir F1 Sellphone Holder,1 800 KGS,/bishkek/ads/gejmpad-original-gamesir-f1-sellphone-holder-id-45874374
Lg x power,6 300 KGS,/bishkek/ads/lg-x-power-id-55735922
Купить смартфон Mi 8 Lite всего за 2 787,17 300 KGS,/bishkek/ads/kupit-smartfon-mi-8-lite-vsego-za-2-787-id-54016615
Iphone 7 32GB silver .,Договорная,/lebedinovka/ads/iphone-7-32gb-silver-id-55456920
(Идеаль )Samsung Galaxy A5 2017 Память 32/3,8 500 KGS,/bishkek/ads/ideal-samsung-galaxy-a5-2017-pamat-323-id-55564713
Samsung A6 2018 dual sim. ,9 000 KGS,/bishkek/ads/samsung-a6-2018-dual-sim-id-55404503
Продаю телефон ZTE от мобильного,400 KGS,/bishkek/ads/prodau-telefon-zte-ot-mobilnogo-id-52038536
Новый корпус! н,300 KGS,/bishkek/ads/novyj-korpus-n-id-55483899
,,
Продаю сотовый телефон ZTE от,400 KGS,/bishkek/ads/prodau-sotovyj-telefon-zte-ot-id-50992065
"Продаю или менЯю
Айфон 4$
Белый
Юзби зарядник...",Договорная,/bishkek/ads/prodau-ili-menau-ajfon-4-belyj-uzbi-zaradnik-id-55631515
Nokia E66! отдам дешево требует ремонта гнезда сим не читает...,1 400 KGS,/bishkek/ads/nokia-e66-otdam-desevo-trebuet-remonta-gnezda-sim-ne-citaet-id-54541536
Новый корпус! Nokia 3220,250 KGS,/bishkek/ads/novyj-korpus-nokia-3220-id-55484195
Сони простой. продаю работает но,300 KGS,/bishkek/ads/soni-prostoj-prodau-rabotaet-no-id-55738359
3D увеличитель экрана,1 000 KGS,/bishkek/ads/3d-uvelicitel-ekrana-id-48183127
"Nokia 6300, с германии оригинал! состояния отличное!",2 200 KGS,/bishkek/ads/nokia-6300-s-germanii-original-sostoania-otlicnoe-id-55021249
Microusb кабель remax rc-06m,101 KGS,/bishkek/ads/microusb-kabel-remax-rc-06m-id-36528551
Продаю радио телефон800сом,Договорная,/bishkek/ads/prodau-radio-telefon800som-id-47848736
"Как только ставишь сим карту, сразу",1 000 KGS,/bishkek/ads/kak-tolko-stavis-sim-kartu-srazu-id-55649770
"Триггеры для pubg
В наличии есть.",300 KGS,/bishkek/ads/triggery-dla-pubg-v-nalicii-est-id-51681467
Наушники Xiaomi Mi Sport (белый),2 100 KGS,/bishkek/ads/nausniki-xiaomi-mi-sport-belyj-id-45425121
Type-C ресивер приемник для беспроводной,330 KGS,/bishkek/ads/type-c-resiver-priemnik-dla-besprovodnoj-id-45642067
Продаю iphone 5g 32Gb silver. По корпусу есть,5 000 KGS,/lebedinovka/ads/prodau-iphone-5g-32gb-silver-po-korpusu-est-id-50767331
Продаю новые батарейки 4шт,220 KGS,/bishkek/ads/prodau-novye-batarejki-4st-id-53754924
"Продаю samsung galaxy A6 2018
состояние отличное",Договорная,/osh/ads/prodau-samsung-galaxy-a6-2018-sostoanie-otlicnoe-id-55738343
Продаю Samsung A7 2018! Состояние идеальное!,18 200 KGS,/bishkek/ads/prodau-samsung-a7-2018-sostoanie-idealnoe-id-52843396
А7 2017 сатылат 3ай мурда алынган абалы,15 000 KGS,/bishkek/ads/a7-2017-satylat-3aj-murda-alyngan-abaly-id-44804540
"Iphone 6, 16 gb
Реальному клиенту небольшой торг обращаться по номеру ",8 000 KGS,/bishkek/ads/iphone-6-16-gb-realnomu-klientu-nebolsoj-torg-obrasatsa-po-nomeru-id-55481770
Ленивый кронштейн универсальный,350 KGS,/bishkek/ads/lenivyj-kronstejn-universalnyj-id-41733902
Smart watch оптом и в розницу!,Договорная,/tokmak/ads/smart-watch-optom-i-v-roznicu-id-54412166
Мини микрофон remax sing song rmk-k01🎤,550 KGS,/bishkek/ads/mini-mikrofon-remax-sing-song-rmk-k01-id-40675787
"Продаю айфон очень срочна 6 ,64 гиг ",Договорная,/kant/ads/prodau-ajfon-ocen-srocna-6-64-gig-id-55182844
Nokia 6700 Classic оригинал в хорошем,5 500 KGS,/bishkek/ads/nokia-6700-classic-original-v-horosem-id-54821932
Remax USB - lightning Aliens RC-030m 1i станет полезным,220 KGS,/bishkek/ads/remax-usb-lightning-aliens-rc-030m-1i-stanet-poleznym-id-48216142
Nokia 7500 оригинал! состояния отличное!,2 700 KGS,/bishkek/ads/nokia-7500-original-sostoania-otlicnoe-id-54379607
Mili power pack hi-c10 external battery 2000 mah capacity for iphone,650 KGS,/bishkek/ads/mili-power-pack-hi-c10-external-battery-2000-mah-capacity-for-iphone-id-41699091
Куплю NOKIA 515идеал до 4000сом,4 000 KGS,/bishkek/ads/kuplu-nokia-515ideal-do-4000som-id-55439885
"Samsung galaxy A5 2016 года! Хороший телефон,",4 500 KGS,/bishkek/ads/samsung-galaxy-a5-2016-goda-horosij-telefon-id-55410927
Xiaomi Redmi 4X 32 GB 100% каробка документы почти новый..,7 000 KGS,/dzhalal-abad/ads/xiaomi-redmi-4x-32-gb-100-karobka-dokumenty-pocti-novyj-id-49241901
Купить смартфон Samsung Galaxy Note 8 всего за,Договорная,/bishkek/ads/kupit-smartfon-samsung-galaxy-note-8-vsego-za-id-53160129
"Продаю ""анти-вор"", небольшое",1 200 KGS,/bishkek/ads/prodau-anti-vor-nebolsoe-id-54933100
350 за каждый,350 KGS,/bishkek/ads/350-za-kazdyj-id-55619663
"Power Bank на 10400 mAh
Имеется расцветка",1 099 KGS,/bishkek/ads/power-bank-na-10400-mah-imeetsa-rascvetka-id-52356196
Чехол противоударный «magpul» на айфон 7/8 плюс. ,800 KGS,/bishkek/ads/cehol-protivoudarnyj-magpul-na-ajfon-78-plus-id-52568515
"Редми 5 продаётся,отличное состояние,память 16 г...",6 000 KGS,/bishkek/ads/redmi-5-prodaetsaotlicnoe-sostoaniepamat-16-g-id-55684994
Nokia E51 в отличном состоянии! бизнесс класс! финская сборка!,4 000 KGS,/bishkek/ads/nokia-e51-v-otlicnom-sostoanii-bizness-klass-finskaa-sborka-id-54821770
Fm-трансмиттер xiaomi roidmi 2s bluetooth,1 300 KGS,/bishkek/ads/fm-transmitter-xiaomi-roidmi-2s-bluetooth-id-36528675
Телефон в рассрочку без участия банка. Редми нот 7. Note 7,Договорная,/bishkek/ads/telefon-v-rassrocku-bez-ucastia-banka-redmi-not-7-note-7-id-55620416
Внимание Выкуп Скупка Сатып Алам ,Договорная,/bishkek/ads/vnimanie-vykup-skupka-satyp-alam-id-55369371
Карманная батарея Romoss QS05 5000 mAh,750 KGS,/bishkek/ads/karmannaa-batarea-romoss-qs05-5000-mah-id-54535184
Продаю iphone 7 rose gold,24 000 KGS,/bishkek/ads/prodau-iphone-7-rose-gold-id-54104045
"Телефоны без первоначального взноса,на длительный срок.
W/A",Договорная,/bishkek/ads/telefony-bez-pervonacalnogo-vznosana-dlitelnyj-srok-wa-id-53979448
Fm-трансмиттер xiaomi roidmi 2s bluetooth,1 300 KGS,/bishkek/ads/fm-transmitter-xiaomi-roidmi-2s-bluetooth-id-36528675
Купить смартфон Xiaomi Pocophone F1 всего за 2305,Договорная,/bishkek/ads/kupit-smartfon-xiaomi-pocophone-f1-vsego-za-2305-id-53161176
,,
"Nokia 6303, состояния идеальное корпус",1 700 KGS,/bishkek/ads/nokia-6303-sostoania-idealnoe-korpus-id-54334100
Подставка-держатель для cмартфонов remax,Договорная,/bishkek/ads/podstavka-derzatel-dla-cmartfonov-remax-id-38996197
Продаю нокиа Е52 состояние пушка!,3 500 KGS,/bishkek/ads/prodau-nokia-e52-sostoanie-puska-id-54365386
Самсунг гэлэкси с 6 эдж +. в комплекте,7 000 KGS,/lebedinovka/ads/samsung-geleksi-s-6-edz-v-komplekte-id-55453472
Чехол с led-подсветкой для селфи,800 KGS,/bishkek/ads/cehol-s-led-podsvetkoj-dla-selfi-id-44736851
Блютуз наушник.,600 KGS,/bishkek/ads/blutuz-nausnik-id-47011966
Универсальный держатель для телефона,Договорная,/bishkek/ads/universalnyj-derzatel-dla-telefona-id-51508392
Продаю DeX station новый,4 000 KGS,/bishkek/ads/prodau-dex-station-novyj-id-55313776
ОЧКИ ВИРТУАЛЬНОЙ РЕАЛЬНОСТИ VR SHINECON ,Договорная,/bishkek/ads/ocki-virtualnoj-realnosti-vr-shinecon-id-52771120
Продаю Samsung J5 (2017) ,7 000 KGS,/bishkek/ads/prodau-samsung-j5-2017-id-55354285
Микро usb otg кабель адаптер для samsung htc,100 KGS,/bishkek/ads/mikro-usb-otg-kabel-adapter-dla-samsung-htc-id-224695
Купить смартфон Nokia 3310 всего за 346,Договорная,/bishkek/ads/kupit-smartfon-nokia-3310-vsego-za-346-id-53159299
Apple Iphone,Договорная,/bishkek/ads/apple-iphone-id-55366708
Самсунг гэлэкси ноут 8 2018 год. в,25 000 KGS,/lebedinovka/ads/samsung-geleksi-nout-8-2018-god-v-id-55499709
"Айфон 5с 32 гб, в хорошем состоянии 9 из",7 000 KGS,/lebedinovka/ads/ajfon-5s-32-gb-v-horosem-sostoanii-9-iz-id-55519990
Купить смартфон Xiaomi Mi A2 Lite всего за 1379,1 379 KGS,/bishkek/ads/kupit-smartfon-xiaomi-mi-a2-lite-vsego-za-1379-id-54216199
Купить смартфон Philips Xenium E570 всего за 542,Договорная,/bishkek/ads/kupit-smartfon-philips-xenium-e570-vsego-za-542-id-53159785
Самсунг гэлэкси гранд прайм дуос. в,3 000 KGS,/lebedinovka/ads/samsung-geleksi-grand-prajm-duos-v-id-55453582
ЦЕНА СНИЖЕНА Самсунг А320 2017 год ,8 500 KGS,/bishkek/ads/cena-snizena-samsung-a320-2017-god-id-53294415
"Samsung s3 frontier (новый)
Гарантия 8мес.
",11 000 KGS,/bishkek/ads/samsung-s3-frontier-novyj-garantia-8mes-id-52428972
Продаю сот.телеф.LG. в хорошем,5 500 KGS,/bishkek/ads/prodau-sotteleflg-v-horosem-id-55112499
"Xiaomi note 3 2016 год, в хорошем состоянии,",Договорная,/bishkek/ads/xiaomi-note-3-2016-god-v-horosem-sostoanii-id-55531410
Nokia Оригинальные! ,5 000 KGS,/bishkek/ads/nokia-originalnye-id-52177304
Часы телефон,1 000 KGS,/bishkek/ads/casy-telefon-id-55364909
" Nokia 6700 Silver Оригинал
В рабочем состоянии. Всё работает!",3 000 KGS,/bishkek/ads/nokia-6700-silver-original-v-rabocem-sostoanii-vse-rabotaet-id-53419827
Фитнес трекер t1 – Интересный дизайн и,2 200 KGS,/bishkek/ads/fitnes-treker-t1-interesnyj-dizajn-i-id-37072206
PowerBank QI,2 390 KGS,/bishkek/ads/powerbank-qi-id-48216570
Продаю или меняю Samsung J5 (2017),7 000 KGS,/bishkek/ads/prodau-ili-menau-samsung-j5-2017-id-55525399
Продаю LG Optimus L7 II / P713 / 2-ЯДЕРНЫЙ,1 500 KGS,/lebedinovka/ads/prodau-lg-optimus-l7-ii-p713-2-adernyj-id-55566054
Купить смартфон iPhone X всего за 6 381,Договорная,/bishkek/ads/kupit-smartfon-iphone-x-vsego-za-6-381-id-53160081
ЦЕНА СНИЖЕНА Самсунг А320 2017 Срочная,8 500 KGS,/bishkek/ads/cena-snizena-samsung-a320-2017-srocnaa-id-53310024
Продам,1 000 KGS,/bishkek/ads/prodam-id-53833227
Nokia E52 Оригинал! ,3 500 KGS,/bishkek/ads/nokia-e52-original-id-46052040
"Nokia E51 Оригинал!
В отличном состоянии.",3 500 KGS,/bishkek/ads/nokia-e51-original-v-otlicnom-sostoanii-id-53782707
Продам,300 KGS,/bishkek/ads/prodam-id-55452999
Стекло для телефона one plus 5,Договорная,/bishkek/ads/steklo-dla-telefona-one-plus-5-id-40653815
Продаю городской без проводной телефон от кыргызтелеком прошу 2500,2 500 KGS,/bishkek/ads/prodau-gorodskoj-bez-provodnoj-telefon-ot-kyrgyztelekom-prosu-2500-id-48475344
 Продам Самсунг S8 РСТ. НЕ,25 990 KGS,/bishkek/ads/prodam-samsung-s8-rst-ne-id-53920998
AirPods Новые беспроводные наушники i7S-TWS,790 KGS,/bishkek/ads/airpods-novye-besprovodnye-nausniki-i7s-tws-id-51655882
Внимание Выкуп Скупка Сатып Алам ,Договорная,/bishkek/ads/vnimanie-vykup-skupka-satyp-alam-id-55369371
Xiaomi A2 lite 64 гб,9 889 KGS,/bishkek/ads/xiaomi-a2-lite-64-gb-id-53365793
Продаю Iphone 6/32 space gray,7 999 KGS,/bishkek/ads/prodau-iphone-632-space-gray-id-55518467
Продаю два телефона ,20 000 KGS,/bishkek/ads/prodau-dva-telefona-id-55571918
Продам,500 KGS,/bishkek/ads/prodam-id-53886781
Сот. телефон Redmi Note 4 (Global) 8 ядерная Мах,5 600 KGS,/bishkek/ads/sot-telefon-redmi-note-4-global-8-adernaa-mah-id-55590799
,,
Стильный usb кабель для,350 KGS,/bishkek/ads/stilnyj-usb-kabel-dla-id-34139815
"Аlcatel one touch 4033D,рабочее состояние, всё",1 200 KGS,/bishkek/ads/alcatel-one-touch-4033drabocee-sostoanie-vse-id-53498598
Продам,1 000 KGS,/bishkek/ads/prodam-id-55452895
"Продаю телефон Xiaomi Mi Mix2, 64Gb",15 000 KGS,/bishkek/ads/prodau-telefon-xiaomi-mi-mix2-64gb-id-55226579
Samsung j7 pro в отличном состоянии. 4ж. 17-18,4 000 KGS,/bishkek/ads/samsung-j7-pro-v-otlicnom-sostoanii-4z-17-18-id-55738150
Продается Sony Experia z5 dual но одна сим,11 000 KGS,/bishkek/ads/prodaetsa-sony-experia-z5-dual-no-odna-sim-id-52629443
Срочно ,11 000 KGS,/osh/ads/srocno-id-55095675
Продаю золотые номера или меняю на,Договорная,/bishkek/ads/prodau-zolotye-nomera-ili-menau-na-id-55227280
Айфон 6s 32гига,14 000 KGS,/bishkek/ads/ajfon-6s-32giga-id-54107192
Продаю телефон Samsung Galaxy j7 !,5 500 KGS,/bishkek/ads/prodau-telefon-samsung-galaxy-j7-id-55608530
Держатель в воздуховод для телефонов,300 KGS,/bishkek/ads/derzatel-v-vozduhovod-dla-telefonov-id-42770376
Продаю редми 8 лайт 6 128в идеальном,17 000 KGS,/bishkek/ads/prodau-redmi-8-lajt-6-128v-idealnom-id-55286232
Срочно Продам Редми ноут 6 про. В,12 500 KGS,/lebedinovka/ads/srocno-prodam-redmi-nout-6-pro-v-id-55738134
Продаю Xiaomi Redmi S2 UE GLOBAL.,10 000 KGS,/bishkek/ads/prodau-xiaomi-redmi-s2-ue-global-id-54204669
Срочная скупка телефонов! В любое время суток. Моментальный расчет.,Договорная,/bishkek/ads/srocnaa-skupka-telefonov-v-luboe-vrema-sutok-momentalnyj-rascet-id-54900167
"Продаю сотовый телефон Самсунг
оригинал надо батарейку поменять.",800 KGS,/tokmak/ads/prodau-sotovyj-telefon-samsung-original-nado-batarejku-pomenat-id-55044896
Продаю Чехол айфон 4 s 300сом,300 KGS,/bishkek/ads/prodau-cehol-ajfon-4-s-300som-id-54920849
Беспроводное зарядное устройство rock,1 600 KGS,/bishkek/ads/besprovodnoe-zaradnoe-ustrojstvo-rock-id-42770464
Умные часы GT08 с коробкой.,1 650 KGS,/bishkek/ads/umnye-casy-gt08-s-korobkoj-id-53666401
"Yовые умные часы модели u8 с коробкой,",900 KGS,/bishkek/ads/yovye-umnye-casy-modeli-u8-s-korobkoj-id-39504005
"LG G6, 64Gb, x2 SIM, Platinum
В комплекте USB TYPE-C шнур",16 000 KGS,/bishkek/ads/lg-g6-64gb-x2-sim-platinum-v-komplekte-usb-type-c-snur-id-55557826
"Продаю SAMSUNG N7000 в нормальном состянии,",3 500 KGS,/bishkek/ads/prodau-samsung-n7000-v-normalnom-sostanii-id-54119068
"Samsung S9+
snapdragon 845
американец
без комплекта
память 6/64 гб",28 000 KGS,/bishkek/ads/samsung-s9-snapdragon-845-amerikanec-bez-komplekta-pamat-664-gb-id-55245271
Google Pixel 3 xl,46 000 KGS,/bishkek/ads/google-pixel-3-xl-id-55341358
"IPhone se
бу
без комплекта
128 гб",11 000 KGS,/bishkek/ads/iphone-se-bu-bez-komplekta-128-gb-id-55584637
"Garmin
Vivomove HR",9 000 KGS,/bishkek/ads/garmin-vivomove-hr-id-55366836
Lg G7 thinQ,23 000 KGS,/bishkek/ads/lg-g7-thinq-id-54226412
"IPhone 6s
привозной с Кореи
сам телефон",14 000 KGS,/bishkek/ads/iphone-6s-privoznoj-s-korei-sam-telefon-id-55177435
"LG V30 PLUS
128 GB
бу в идеале
привозной со штатов
без комплекта",20 000 KGS,/bishkek/ads/lg-v30-plus-128-gb-bu-v-ideale-privoznoj-so-statov-bez-komplekta-id-55245404
Samsung Gear S3 Classic. ,Договорная,/bishkek/ads/samsung-gear-s3-classic-id-54428351
Наушники нового поколения!!!,2 200 KGS,/bishkek/ads/nausniki-novogo-pokolenia-id-54682511
Продаю samsung galaxy a3 2016 или меняю на iphone6 состояние отличное,Договорная,/bishkek/ads/prodau-samsung-galaxy-a3-2016-ili-menau-na-iphone6-sostoanie-otlicnoe-id-55646791
Наушники нового поколения!!!,2 200 KGS,/bishkek/ads/nausniki-novogo-pokolenia-id-54700652
Продаётся айфон 5s всё работает,4 999 KGS,/tokmak/ads/prodaetsa-ajfon-5s-vse-rabotaet-id-54416241
Срочно продаю Самсунг А8 2018 года 64г,15 500 KGS,/bishkek/ads/srocno-prodau-samsung-a8-2018-goda-64g-id-53314878
Наушники нового поколения!!!,2 200 KGS,/bishkek/ads/nausniki-novogo-pokolenia-id-54700789
"Сим карты, комплект для организаций, срочная цена 25 000 сом.",Договорная,/bishkek/ads/sim-karty-komplekt-dla-organizacij-srocnaa-cena-25-000-som-id-51232900
"Сим карты, золото, комплект сим карт",Договорная,/bishkek/ads/sim-karty-zoloto-komplekt-sim-kart-id-52051432
"Блютуз аирподс,беспроводные наушники,",2 500 KGS,/bishkek/ads/blutuz-airpodsbesprovodnye-nausniki-id-51593189
Samsung A6 2018 dual sim. ,9 000 KGS,/bishkek/ads/samsung-a6-2018-dual-sim-id-55404503
"Продаю iphone 8 plus идеал 64гб красный
полный комплект ",43 000 KGS,/bishkek/ads/prodau-iphone-8-plus-ideal-64gb-krasnyj-polnyj-komplekt-id-52822709
"Продаю Power Bank(и), новые-запечатанные,",350 KGS,/bishkek/ads/prodau-power-banki-novye-zapecatannye-id-54789005
Скупка Телефонов ,Договорная,/bishkek/ads/skupka-telefonov-id-55363946
Срочно продаю Самсунг А3 2016 золотой,6 500 KGS,/bishkek/ads/srocno-prodau-samsung-a3-2016-zolotoj-id-53957745
"Сим карты, золото, комплект сим карт",Договорная,/bishkek/ads/sim-karty-zoloto-komplekt-sim-kart-id-51339083
,,
Сим карта ...,1 500 KGS,/bishkek/ads/sim-karta-id-42691417
"Сим карты, комплект сим карт",Договорная,/bishkek/ads/sim-karty-komplekt-sim-kart-id-51338910
Сим карта ...,1 500 KGS,/bishkek/ads/sim-karta-id-42690522
"Pubg мобильный контроллер
Бренд:SOVAWIN
Тип интерфейса:USB",300 KGS,/bishkek/ads/pubg-mobilnyj-kontroller-brendsovawin-tip-interfejsausb-id-53275608
Сим карта золото,Договорная,/bishkek/ads/sim-karta-zoloto-id-51338968
Друзья представляем вашему вниманию,150 KGS,/bishkek/ads/druza-predstavlaem-vasemu-vnimaniu-id-53432322
Самсунг s3 в отличном состоянии с двумя чехлами. ,3 600 KGS,/dzhalal-abad/ads/samsung-s3-v-otlicnom-sostoanii-s-dvuma-cehlami-id-54933599
Samsung s9+ Новый (Цвет бомба),37 500 KGS,/bishkek/ads/samsung-s9-novyj-cvet-bomba-id-55551023
"Продаю или меняю Apple 5s 16гб, айос",5 500 KGS,/bishkek/ads/prodau-ili-menau-apple-5s-16gb-ajos-id-51606005
Продаю Meizu U10 3/32gb в хорошем,4 000 KGS,/bishkek/ads/prodau-meizu-u10-332gb-v-horosem-id-54497222
НАУШНИКИ НОВОГО ПОКОЛЕНИЯ!!!,2 200 KGS,/bishkek/ads/nausniki-novogo-pokolenia-id-54700576
Продаю Iphone 5s. Срочно️ Состояние,5 000 KGS,/bishkek/ads/prodau-iphone-5s-srocno-sostoanie-id-55677726
"Iphone X, 64gb, black",Договорная,/bishkek/ads/iphone-x-64gb-black-id-55737867
А5 2017,13 500 KGS,/osh/ads/a5-2017-id-50381440
"IPhone 5S. В рабочем состоянии, но не держит батарея.",4 000 KGS,/bishkek/ads/iphone-5s-v-rabocem-sostoanii-no-ne-derzit-batarea-id-55424368
"Продаю самсунг s4 мини, в отличном",3 500 KGS,/bishkek/ads/prodau-samsung-s4-mini-v-otlicnom-id-54607836
Продаю вип номер,3 500 KGS,/bishkek/ads/prodau-vip-nomer-id-53233306
"Продаю срочно “Iphone Se” 16gb оригинал,",8 000 KGS,/bishkek/ads/prodau-srocno-iphone-se-16gb-original-id-47237848
